variety,variety_ID,clone_ID,clone_num,year,bud_day,flow_day,ver_day,mat_day,notes,File info
Tinta Cao,1488,713A2,2,1966,,,6/8/1976,,,2015-07-12 19.13.52.jpg
Tinta Cao,1488,713A2,2,1977,,,16/8/1977,,,2015-07-12 19.13.52.jpg
Tinta Cao,1488,713A2,2,1978,,,19/8/1978,,,2015-07-12 19.13.52.jpg
Tinta Cao,1488,818A2,4,1976,,,2/8/1976,,,2015-07-12 19.13.52.jpg
Tinta Cao,1488,818A2,4,1978,,,16/8/1977,,,2015-07-12 19.13.52.jpg
Tinta Cao,1488,818A2,4,1979,,,16/8/1978,,,2015-07-12 19.13.52.jpg
Tinta Cao,1488,45S10,5,1979,,,6/8/1979,,,2015-07-12 19.13.52.jpg
Tinta Cao,1488,45S10,5,1989,,,18/8/1989,,,2015-07-12 19.13.52.jpg
Tinta Cao,1488,45S10,5,1981,,,10/8/1981,,,2015-07-12 19.13.52.jpg
Chasselas,585,,1,1976,,,6/8/1976,,,2015-07-12 19.13.52.jpg
Chasselas,585,,1,1977,,,16/8/1977,,,2015-07-12 19.13.52.jpg
Chasselas,585,,1,1976,,,16/8/1978,,,2015-07-12 19.13.52.jpg
Chasselas,585,,2,1976,,,6/8/1976,,,2015-07-12 19.13.52.jpg
Chasselas,585,,2,1977,,,16/8/1977,,,2015-07-12 19.13.52.jpg
Chasselas,585,,2,1978,,,19/8/1978,,,2015-07-12 19.13.52.jpg
Chasselas,585,,4,1976,,,2/8/1976,,,2015-07-12 19.13.52.jpg
Chasselas,585,,4,1977,,,16/8/1977,,,2015-07-12 19.13.52.jpg
Chasselas,585,,4,1978,,,16/8/1978,,,2015-07-12 19.13.52.jpg
Chasselas,585,,5,1976,,,6/8/1979,,,2015-07-12 19.13.52.jpg
Chasselas,585,,5,1977,,,18/8/1989,,,2015-07-12 19.13.52.jpg
Chasselas,585,,5,1978,,,10/8/1989,,,2015-07-12 19.13.52.jpg
Tinva amarella,1485,712A8,1,1976,,,29/7/1976,,,2015-07-12 19.08.21.jpg
Tinva amarella,1485,712A8,1,1977,,,8/8/1977,,,2015-07-12 19.08.21.jpg
Tinva amarella,1485,712A8,1,1978,,,9/8/1978,,,2015-07-12 19.08.21.jpg
Tinva amarella,1485,712A9,3,1976,,,29/7/1976,,,2015-07-12 19.08.21.jpg
Tinva amarella,1485,712A9,3,1977,,,8/8/1977,,,2015-07-12 19.08.21.jpg
Tinva amarella,1485,712A9,3,1978,,,12/8/1978,,,2015-07-12 19.08.21.jpg
Tinva amarella,1485,94S6,4,1976,,,2/8/1976,,,2015-07-12 19.08.21.jpg
Tinva amarella,1485,94S6,4,1977,,,8/8/1977,,,2015-07-12 19.08.21.jpg
Tinva amarella,1485,94S6,4,1978,,,12/8/1978,,,2015-07-12 19.08.21.jpg
Tinva amarella,1485,1110S5,13,1976,,,2/8/1976,,,2015-07-12 19.08.21.jpg
Tinva amarella,1485,1110S5,13,1977,,,16/8/1977,,,2015-07-12 19.08.21.jpg
Tinva amarella,1485,1110S5,13,1978,,,17/8/1978,,,2015-07-12 19.08.21.jpg
Tinva amarella,1485,95A1,12,1976,,,6/8/1976,,,2015-07-12 19.08.21.jpg
Tinva amarella,1485,95A2,12,1977,,,8/8/1977,,,2015-07-12 19.08.21.jpg
Tinva amarella,1485,95A3,12,1979,,,30/7/1979,,,2015-07-12 19.08.21.jpg
Tinva amarella,1485,45S12,14,1979,,,30/7/1979,,,2015-07-12 19.08.21.jpg
Tinva amarella,1485,45S12,14,1980,,,18/8/1980,,,2015-07-12 19.08.21.jpg
Tinva amarella,1485,45S12,14,1981,,,10/8/1981,,,2015-07-12 19.08.21.jpg
Tinva amarella,1485,437A12,15,1979,,,30/7/1979,,,2015-07-12 19.08.21.jpg
Tinva amarella,1485,437A12,15,1980,,,11/8/1980,,,2015-07-12 19.08.21.jpg
Tinva amarella,1485,437A12,15,1981,,,17/8/1981,,,2015-07-12 19.08.21.jpg
Chasselas,,,1,1976,,,29/7/1976,,,2015-07-12 19.08.21.jpg
Chasselas,,,1,1977,,,8/8/1977,,,2015-07-12 19.08.21.jpg
Chasselas,,,1,1978,,,9/8/1978,,,2015-07-12 19.08.21.jpg
Chasselas,,,3,1976,,,29/7/1976,,,2015-07-12 19.08.21.jpg
Chasselas,,,3,1977,,,8/8/1977,,,2015-07-12 19.08.21.jpg
Chasselas,,,3,1978,,,12/8/1978,,,2015-07-12 19.08.21.jpg
Chasselas,,,4,1976,,,2/8/1976,,,2015-07-12 19.08.21.jpg
Chasselas,,,4,1977,,,8/8/1977,,,2015-07-12 19.08.21.jpg
Chasselas,,,4,1978,,,12/8/1978,,,2015-07-12 19.08.21.jpg
Chasselas,,,13,1976,,,2/8/1976,,,2015-07-12 19.08.21.jpg
Chasselas,,,13,1977,,,16/8/1977,,,2015-07-12 19.08.21.jpg
Chasselas,,,13,1978,,,17/8/1978,,,2015-07-12 19.08.21.jpg
Chasselas,,,12,1976,,,6/8/1976,,,2015-07-12 19.08.21.jpg
Chasselas,,,12,1977,,,8/8/1977,,,2015-07-12 19.08.21.jpg
Chasselas,,,12,1978,,,30/7/1979,,,2015-07-12 19.08.21.jpg
Chasselas,,,14,1976,,,30/7/1979,,,2015-07-12 19.08.21.jpg
Chasselas,,,14,1977,,,18/8/1980,,,2015-07-12 19.08.21.jpg
Chasselas,,,14,1978,,,10/8/1981,,,2015-07-12 19.08.21.jpg
Chasselas,,,15,1976,,,30/7/1979,,,2015-07-12 19.08.21.jpg
Chasselas,,,15,1977,,,4/8/1980,,,2015-07-12 19.08.21.jpg
Chasselas,,,15,1978,,,17/8/1981,,,2015-07-12 19.08.21.jpg
Aramon noir,,513A8,,1991,15/3/1991,,,,,2015-07-18 11.07.37.jpg
Aramon noir,,513A9,,1991,18/3/1991,,,,,2015-07-18 11.07.37.jpg
Aramon noir,,513A5,,1991,15/3/1991,,,,,2015-07-18 11.07.37.jpg
Aramon noir,,513A7,,1991,15/3/1991,,,,,2015-07-18 11.07.37.jpg
Teret,,512A8,,1991,25/3/1991,,,,,2015-07-18 11.07.37.jpg
Teret,,512A9,,1991,26/3/1991,,,,,2015-07-18 11.07.37.jpg
Teret,,512S1,,1991,29/3/1991,,,,,2015-07-18 11.07.37.jpg
Teret,,512S2,,1991,25/3/1991,,,,,2015-07-18 11.07.37.jpg
Carignan,,512S5,,1991,25/3/1991,,,,,2015-07-18 11.07.37.jpg
Carignan,,512S6,,1991,21/3/1991,,,,,2015-07-18 11.07.37.jpg
Carignan,,512S9,,1991,29/3/1991,,,,,2015-07-18 11.07.37.jpg
Carignan,,513A1,,1991,29/3/1991,,,,,2015-07-18 11.07.37.jpg
Chasselas,,69S9,,1991,18/3/1991,,,,,2015-07-18 11.07.37.jpg
Chasselas,,610A1,,1991,21/3/1991,,,,,2015-07-18 11.07.37.jpg
Chasselas,,911A7,,1991,20/3/1991,,,,,2015-07-18 11.07.37.jpg
Chasselas,,911A8,,1991,18/3/1991,,,,,2015-07-18 11.07.37.jpg
Chasselas,,116A8,,1991,18/3/1991,,,,,2015-07-18 11.07.37.jpg
Chasselas,,116A9,,1991,18/3/1991,,,,,2015-07-18 11.07.37.jpg
Chasselas,,1213A6,,1991,18/3/1991,,,,,2015-07-18 11.07.37.jpg
Chasselas,,1213A7,,1991,18/3/1991,,,,,2015-07-18 11.07.37.jpg
Cabernet sauvignon,,139A4,,1991,29/3/1991,,,,,2015-07-18 11.07.37.jpg
Cabernet sauvignon,,139A5,,1991,29/3/1991,,,,,2015-07-18 11.07.37.jpg
Cabernet sauvignon,,139A2,,1991,2/4/1991,,,,,2015-07-18 11.07.37.jpg
Cabernet sauvignon,,139A3,,1991,2/4/1991,,,,,2015-07-18 11.07.37.jpg
Pinot,,411A1,,1991,21/3/1991,,,,,2015-07-18 11.07.37.jpg
Pinot,,411A2,,1991,21/3/1992,,,,,2015-07-18 11.07.37.jpg
Pinot,,411A6,,1991,21/3/1993,,,,,2015-07-18 11.07.37.jpg
Pinot,,411A7,,1991,21/3/1994,,,,,2015-07-18 11.07.37.jpg
Grenache,,514S6,,1991,29/3/1991,,,,,2015-07-18 11.07.37.jpg
Grenache,,514S7,,1991,25/3/1991,,,,,2015-07-18 11.07.37.jpg
Grenache,,514S8,,1991,21/3/1991,,,,,2015-07-18 11.07.37.jpg
Grenache,,514S9,,1991,25/3/1991,,,,,2015-07-18 11.07.37.jpg
Ugni blanc,,518A1,,1991,8/4/1991,,,,,2015-07-18 11.07.37.jpg
Ugni blanc,,518A2,,1991,4/4/1991,,,,,2015-07-18 11.07.37.jpg
Ugni blanc,,518A3,,1991,8/4/1991,,,,,2015-07-18 11.07.37.jpg
Ugni blanc,,518A4,,1991,8/4/1991,,,,,2015-07-18 11.07.37.jpg
Syrah,,914S8,,1991,21/3/1991,,,,,2015-07-18 11.07.37.jpg
Syrah,,914S9,,1991,20/3/1991,,,,,2015-07-18 11.07.37.jpg
Syrah,,915A1,,1991,21/3/1991,,,,,2015-07-18 11.07.37.jpg
Syrah,,915A2,,1991,21/3/1991,,,,,2015-07-18 11.07.37.jpg
Sauvignon,,916A3,,1991,25/3/1991,,,,,2015-07-18 11.07.37.jpg
Sauvignon,,916A4,,1991,29/3/1991,,,,,2015-07-18 11.07.37.jpg
Carmenere,323,5255,1,1956,,,,10/9/1956,,2015-07-07 17.48.13.jpg
Carmenere,323,5255,1,1957,,,,9/9/1957,,2015-07-07 17.48.13.jpg
Carmenere,323,5255,1,1958,,,,3/9/1958,,2015-07-07 17.48.13.jpg
Carmenere,323,5255,1,1959,,,,31/8/1959,,2015-07-07 17.48.13.jpg
Carmenere,323,7A139,2,1957,,,,2/9/1957,,2015-07-07 17.48.13.jpg
Carmenere,323,7A139,2,1958,,,,3/9/1958,,2015-07-07 17.48.13.jpg
Carmenere,323,7A139,2,1959,,,,31/8/1959,,2015-07-07 17.48.13.jpg
Carmenere,323,53A8,4,1972,,,,30/8/1972,,2015-07-07 17.48.13.jpg
Carmenere,323,53A8,4,1973,,,,27/8/1973,,2015-07-07 17.48.13.jpg
Carmenere,323,53A8,4,1974,,,,25/8/1974,,2015-07-07 17.48.13.jpg
Carmenere,323,81A2,5,1959,,,,6/8/1959,,2015-07-07 17.48.13.jpg
Carmenere,323,81A2,5,1960,,,,2/8/1960,,2015-07-07 17.48.13.jpg
Carmenere,323,81A2,5,1962,,,,28/8/1962,,2015-07-07 17.48.13.jpg
Carmenere,323,,1,1957,23/3/1957,,,,,2015-07-07 17.48.13.jpg
Carmenere,323,,1,1958,3/4/1958,,,,,2015-07-07 17.48.13.jpg
Carmenere,323,,1,1959,26/3/1959,,,,,2015-07-07 17.48.13.jpg
Carmenere,323,,2,1957,15/3/1957,,,,,2015-07-07 17.48.13.jpg
Carmenere,323,,2,1958,5/4/1958,,,,,2015-07-07 17.48.13.jpg
Carmenere,323,,2,1959,27/3/1959,,,,,2015-07-07 17.48.13.jpg
Carmenere,323,,2,1960,26/3/1960,,,,,2015-07-07 17.48.13.jpg
Carmenere,323,,2,1961,11/3/1961,,,,,2015-07-07 17.48.13.jpg
Carmenere,323,,4,1972,20/3/1972,,,,,2015-07-07 17.48.13.jpg
Carmenere,323,,4,1973,6/4/1973,,,,,2015-07-07 17.48.13.jpg
Carmenere,323,,4,1975,12/3/1975,,,,,2015-07-07 17.48.13.jpg
Carmenere,323,,5,1958,2/4/1958,,,,,2015-07-07 17.48.13.jpg
Carmenere,323,,5,1959,26/3/1959,,,,,2015-07-07 17.48.13.jpg
Carmenere,323,,5,1960,16/3/1960,,,,,2015-07-07 17.48.13.jpg
Chardonnay,199,412S3,1,1956,,,,24/9/1956,,2015-07-07 15.59.55.jpg
Chardonnay,199,412S3,1,1957,,,,26/8/1957,,2015-07-07 15.59.55.jpg
Chardonnay,199,412S3,1,1958,,,,3/9/1958,,2015-07-07 15.59.55.jpg
Chardonnay,199,412S3,1,1959,,,,31/8/1959,,2015-07-07 15.59.55.jpg
Chardonnay,199,412S3,1,2000,,,,28/8/2000,,2015-07-07 15.59.55.jpg
Chardonnay,199,412S3,1,1987,,,,24/8/1987,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl5P13S12,2,1958,,,,29/8/1958,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl5P13S12,2,1959,,,,3/8/1959,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl5P13S12,2,1960,,,,8/8/1960,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl5P13S12,2,1961,,,,14/8/1961,,2015-07-07 15.59.55.jpg
Chardonnay,199,8A11,3,1959,,,,11/8/1959,,2015-07-07 15.59.55.jpg
Chardonnay,199,4A2S4,4,1956,,,,27/8/1956,,2015-07-07 15.59.55.jpg
Chardonnay,199,4A2S4,4,1958,,,,21/8/1958,,2015-07-07 15.59.55.jpg
Chardonnay,199,4A2S4,4,1960,,,,2/8/1960,,2015-07-07 15.59.55.jpg
Chardonnay,199,4A2S4,4,1961,,,,17/8/2000,,2015-07-07 15.59.55.jpg
Chardonnay,199,4A2S4,4,1997,,,,4/8/1997,,2015-07-07 15.59.55.jpg
Chardonnay,199,4A2S4,4,1987,,,,24/8/1987,,2015-07-07 15.59.55.jpg
Chardonnay,199,4A2S4,4,1995,,,,26/8/1995,,2015-07-07 15.59.55.jpg
Chardonnay,199,8A145,5,1956,,,,21/8/1956,,2015-07-07 15.59.55.jpg
Chardonnay,199,8A145,5,1957,,,,19/8/1957,,2015-07-07 15.59.55.jpg
Chardonnay,199,8A145,5,1958,,,,21/8/1958,,2015-07-07 15.59.55.jpg
Chardonnay,199,8A145,5,1959,,,,19/8/1959,,2015-07-07 15.59.55.jpg
Chardonnay,199,529A12,6,1956,,,,21/8/1956,,2015-07-07 15.59.55.jpg
Chardonnay,199,529A12,6,1959,,,,18/8/1959,,2015-07-07 15.59.55.jpg
Chardonnay,199,529A12,6,1963,,,,20/8/1963,,2015-07-07 15.59.55.jpg
Chardonnay,199,529A12,6,1964,,,,1/9/1964,,2015-07-07 15.59.55.jpg
Chardonnay,199,85135,7,1956,,,,24/9/1956,,2015-07-07 15.59.55.jpg
Chardonnay,199,85135,7,1957,,,,26/8/1957,,2015-07-07 15.59.55.jpg
Chardonnay,199,85135,7,1958,,,,3/9/1958,,2015-07-07 15.59.55.jpg
Chardonnay,199,85135,7,1959,,,,31/8/1959,,2015-07-07 15.59.55.jpg
Chardonnay,199,85134,8,1956,,,,17/9/1956,,2015-07-07 15.59.55.jpg
Chardonnay,199,85134,8,1957,,,,19/8/1957,,2015-07-07 15.59.55.jpg
Chardonnay,199,85134,8,1958,,,,27/8/1958,,2015-07-07 15.59.55.jpg
Chardonnay,199,85134,8,1959,,,,31/8/1959,,2015-07-07 15.59.55.jpg
Chardonnay,199,8A134,9,1957,,,,19/8/1957,,2015-07-07 15.59.55.jpg
Chardonnay,199,8A134,9,1958,,,,27/8/1958,,2015-07-07 15.59.55.jpg
Chardonnay,199,8A134,9,1959,,,,25/8/1959,,2015-07-07 15.59.55.jpg
Chardonnay,199,8A136,11,1956,,,,27/8/1956,,2015-07-07 15.59.55.jpg
Chardonnay,199,8A136,11,1958,,,,27/8/1958,,2015-07-07 15.59.55.jpg
Chardonnay,199,8A136,11,1959,,,,19/8/1959,,2015-07-07 15.59.55.jpg
Chardonnay,199,412S5,12,1956,,,,10/9/1956,,2015-07-07 15.59.55.jpg
Chardonnay,199,412S5,12,1957,,,,19/8/1957,,2015-07-07 15.59.55.jpg
Chardonnay,199,412S5,12,1958,,,,21/8/1958,,2015-07-07 15.59.55.jpg
Chardonnay,199,412S5,12,1998,,,,17/8//1998,,2015-07-07 15.59.55.jpg
Chardonnay,199,412S5,12,1999,,,,17/8/1999,,2015-07-07 15.59.55.jpg
Chardonnay,199,412S5,12,2000,,,,28/8/2000,,2015-07-07 15.59.55.jpg
Chardonnay,199,412S5,12,1987,,,,17/8/1987,,2015-07-07 15.59.55.jpg
Chardonnay,199,412S5,12,1995,,,,26/8/1995,,2015-07-07 15.59.55.jpg
Chardonnay,199,8A142,13,1956,,,,21/8/1956,,2015-07-07 15.59.55.jpg
Chardonnay,199,8A142,13,1957,,,,13/8/1957,,2015-07-07 15.59.55.jpg
Chardonnay,199,8A142,13,1958,,,,21/8/1958,,2015-07-07 15.59.55.jpg
Chardonnay,199,412S6,14,1956,,,,21/8/1956,,2015-07-07 15.59.55.jpg
Chardonnay,199,412S6,14,1957,,,,19/8/1957,,2015-07-07 15.59.55.jpg
Chardonnay,199,412S6,14,1958,,,,21/8/1958,,2015-07-07 15.59.55.jpg
Chardonnay,199,412S7,15,1956,,,,21/8/1956,,2015-07-07 15.59.55.jpg
Chardonnay,199,412S7,15,1957,,,,19/8/1957,,2015-07-07 15.59.55.jpg
Chardonnay,199,412S7,15,1958,,,,21/8/1958,,2015-07-07 15.59.55.jpg
Chardonnay,199,12S106,16,1956,,,,24/9/1956,,2015-07-07 15.59.55.jpg
Chardonnay,199,12S106,16,1957,,,,17/9/1957,,2015-07-07 15.59.55.jpg
Chardonnay,199,12S106,16,1958,,,,19/9/1958,,2015-07-07 15.59.55.jpg
Chardonnay,199,12A107,17,1956,,,,24/9/1956,,2015-07-07 15.59.55.jpg
Chardonnay,199,12A107,17,1957,,,,17/9/1957,,2015-07-07 15.59.55.jpg
Chardonnay,199,12A107,17,1958,,,,22/8/1958,,2015-07-07 15.59.55.jpg
Chardonnay,199,12A107,17,1959,,,,12/8/1959,,2015-07-07 15.59.55.jpg
Chardonnay,199,12A107,17,1960,,,,1/8/1960,,2015-07-07 15.59.55.jpg
Chardonnay,199,12A107,17,1961,,,,1/8/1961,,2015-07-07 15.59.55.jpg
Chardonnay,199,9A95,18,1956,,,,17/9/1956,,2015-07-07 15.59.55.jpg
Chardonnay,199,9A95,18,1957,,,,19/8/1957,,2015-07-07 15.59.55.jpg
Chardonnay,199,9A95,18,1958,,,,4/9/1958,,2015-07-07 15.59.55.jpg
Chardonnay,199,9A95,18,1959,,,,31/8/1959,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl4P14S1,19,1958,,,,29/8/1958,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl4P14S1,19,1959,,,,24/8/1959,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl4P14S1,19,1960,,,,16/8/1960,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl4P14S1,19,1961,,,,4/8/1961,,2015-07-07 15.59.55.jpg
Chardonnay,199,85138,20,1957,,,,19/8/1957,,2015-07-07 15.59.55.jpg
Chardonnay,199,85138,20,1958,,,,21/8/1958,,2015-07-07 15.59.55.jpg
Chardonnay,199,85138,20,1959,,,,19/8/1959,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P9A8,21,1998,,,,17/8/1998,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P9A8,21,1999,,,,24/8/1999,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P9A8,21,1963,,,,10/9/1963,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P9A8,21,1964,,,,27/8/1964,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P9A8,21,1965,,,,18/8/1965,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P9A9,22,1964,,,,27/8/1964,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P9A9,22,1965,,,,18/8/1965,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P9S1,23,1963,,,,20/8/1963,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P9S1,23,1964,,,,1/9/1964,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P9S1,23,1965,,,,18/8/1965,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P9S2,24,1963,,,,20/8/1963,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P9S2,24,1964,,,,20/8/1964,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P9S2,24,1965,,,,25/8/1965,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl5P13A3,25,1958,,,,12/8/1958,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl5P13A3,25,1959,,,,17/8/1959,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl5P13A3,25,1960,,,,16/8/1960,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P15A4,26,1964,,,,24/8/1964,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P15A4,26,1965,,,,18/8/1965,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P15A4,26,1966,,,,30/8/1966,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P15A5,27,1964,,,,17/8/1964,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P15A5,27,1965,,,,18/8/1965,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P15A5,27,1966,,,,30/8/1966,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P15A2,29,1964,,,,24/8/1964,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P15A2,29,1965,,,,18/8/1965,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P15A2,29,1966,,,,30/8/1966,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P14S6,30,1964,,,,24/8/1964,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P14S6,30,1965,,,,18/8/1965,,2015-07-07 15.59.55.jpg
Chardonnay,199,cl10P14S6,30,1966,,,,30/8/1966,,2015-07-07 15.59.55.jpg
Aramon noir,,513A3,,1979,,,,24/9/1979,,2015-07-18 11.52.56.jpg
Aramon noir,,513A3,,1981,,,,21/9/1981,,2015-07-18 11.52.56.jpg
Aramon noir,,513A3,,1982,,,,7/9/1982,,2015-07-18 11.52.56.jpg
Aramon noir,,513A3,,1983,,,,13/9/1983,,2015-07-18 11.52.56.jpg
Aramon noir,,513A3,,1984,,,,24/9/1984,,2015-07-18 11.52.56.jpg
Aramon noir,,513A3,,1985,,,,17/9/1985,,2015-07-18 11.52.56.jpg
Aramon noir,,513A3,,1987,,,,21/9/1987,,2015-07-18 11.52.56.jpg
Aramon noir,,513A3,,1988,,,,12/9/1988,,2015-07-18 11.52.56.jpg
Aramon noir,,513A3,,1989,,,,4/9/1989,,2015-07-18 11.52.56.jpg
Aramon noir,,513A4,,1979,,,,24/9/1979,,2015-07-18 11.52.56.jpg
Aramon noir,,513A4,,1981,,,,14/9/1981,,2015-07-18 11.52.56.jpg
Aramon noir,,513A4,,1982,,,,31/8/1982,,2015-07-18 11.52.56.jpg
Aramon noir,,513A4,,1983,,,,13/9/1983,,2015-07-18 11.52.56.jpg
Aramon noir,,513A4,,1984,,,,24/9/1984,,2015-07-18 11.52.56.jpg
Aramon noir,,513A4,,1985,,,,24/9/1985,,2015-07-18 11.52.56.jpg
Aramon noir,,513A4,,1987,,,,21/9/1987,,2015-07-18 11.52.56.jpg
Aramon noir,,513A4,,1988,,,,12/9/1988,,2015-07-18 11.52.56.jpg
Aramon noir,,513A4,,1989,,,,4/9/1989,,2015-07-18 11.52.56.jpg
Aramon noir,,513A5,,1979,,,,24/9/1979,,2015-07-18 11.52.56.jpg
Aramon noir,,513A5,,1981,,,,8/9/1981,,2015-07-18 11.52.56.jpg
Aramon noir,,513A5,,1982,,,,31/8/1982,,2015-07-18 11.52.56.jpg
Aramon noir,,513A5,,1983,,,,13/9/1983,,2015-07-18 11.52.56.jpg
Aramon noir,,513A5,,1984,,,,24/9/1984,,2015-07-18 11.52.56.jpg
Aramon noir,,513A5,,1985,,,,24/9/1985,,2015-07-18 11.52.56.jpg
Aramon noir,,513A5,,1986,,,,21/9/1987,,2015-07-18 11.52.56.jpg
Aramon noir,,513A5,,1988,,,,12/9/1988,,2015-07-18 11.52.56.jpg
Aramon noir,,513A5,,1989,,,,4/9/1989,,2015-07-18 11.52.56.jpg
Aramon noir,,513A6,,1979,,,,24/9/1979,,2015-07-18 11.52.56.jpg
Aramon noir,,513A6,,1981,,,,14/9/1981,,2015-07-18 11.52.56.jpg
Aramon noir,,513A6,,1982,,,,31/8/1982,,2015-07-18 11.52.56.jpg
Aramon noir,,513A6,,1983,,,,13/9/1983,,2015-07-18 11.52.56.jpg
Aramon noir,,513A6,,1984,,,,24/9/1984,,2015-07-18 11.52.56.jpg
Aramon noir,,513A6,,1985,,,,24/9/1985,,2015-07-18 11.52.56.jpg
Aramon noir,,513A6,,1986,,,,22/9/1986,,2015-07-18 11.52.56.jpg
Aramon noir,,513A6,,1988,,,,12/9/1988,,2015-07-18 11.52.56.jpg
Aramon noir,,513A6,,1989,,,,4/9/1989,,2015-07-18 11.52.56.jpg
Aramon noir,,513A7,,1979,,,,24/9/1979,,2015-07-18 11.52.56.jpg
Aramon noir,,513A7,,1981,,,,21/9/1981,,2015-07-18 11.52.56.jpg
Aramon noir,,513A7,,1982,,,,14/9/1982,,2015-07-18 11.52.56.jpg
Aramon noir,,513A7,,1983,,,,19/9/1983,,2015-07-18 11.52.56.jpg
Aramon noir,,513A7,,1984,,,,1/10/1984,,2015-07-18 11.52.56.jpg
Aramon noir,,513A7,,1985,,,,24/9/1985,,2015-07-18 11.52.56.jpg
Aramon noir,,513A7,,1986,,,,22/9/1986,,2015-07-18 11.52.56.jpg
Aramon noir,,513A7,,1988,,,,12/9/1988,,2015-07-18 11.52.56.jpg
Aramon noir,,513A7,,1989,,,,4/9/1989,,2015-07-18 11.52.56.jpg
Aramon noir,,513A8,,1979,,,,24/9/1979,,2015-07-18 11.52.56.jpg
Aramon noir,,513A8,,1981,,,,21/9/1981,,2015-07-18 11.52.56.jpg
Aramon noir,,513A8,,1982,,,,7/9/1982,,2015-07-18 11.52.56.jpg
Aramon noir,,513A8,,1983,,,,19/9/1983,,2015-07-18 11.52.56.jpg
Aramon noir,,513A8,,1984,,,,24/9/1984,,2015-07-18 11.52.56.jpg
Aramon noir,,513A8,,1985,,,,24/9/1985,,2015-07-18 11.52.56.jpg
Aramon noir,,513A8,,1986,,,,22/9/1986,,2015-07-18 11.52.56.jpg
Aramon noir,,513A8,,1988,,,,12/9/1988,,2015-07-18 11.52.56.jpg
Aramon noir,,513A8,,1989,,,,4/9/1989,,2015-07-18 11.52.56.jpg
Aramon noir,,513A9,,1979,,,,24/9/1979,,2015-07-18 11.52.56.jpg
Aramon noir,,513A9,,1981,,,,21/9/1981,,2015-07-18 11.52.56.jpg
Aramon noir,,513A9,,1982,,,,7/9/1982,,2015-07-18 11.52.56.jpg
Aramon noir,,513A9,,1983,,,,13/9/1983,,2015-07-18 11.52.56.jpg
Aramon noir,,513A9,,1984,,,,24/9/1984,,2015-07-18 11.52.56.jpg
Aramon noir,,513A9,,1985,,,,24/9/1985,,2015-07-18 11.52.56.jpg
Aramon noir,,513A9,,1986,,,,22/9/1986,,2015-07-18 11.52.56.jpg
Aramon noir,,513A9,,1988,,,,19/9/1988,,2015-07-18 11.52.56.jpg
Aramon noir,,513S1,,1979,,,,24/9/1979,,2015-07-18 11.52.56.jpg
Aramon noir,,513S1,,1981,,,,21/9/1981,,2015-07-18 11.52.56.jpg
Aramon noir,,513S1,,1982,,,,14/9/1982,,2015-07-18 11.52.56.jpg
Aramon noir,,513S1,,1983,,,,19/9/1983,,2015-07-18 11.52.56.jpg
Aramon noir,,513S1,,1984,,,,1/10/1984,,2015-07-18 11.52.56.jpg
Aramon noir,,513S1,,1985,,,,17/9/1985,,2015-07-18 11.52.56.jpg
Aramon noir,,513S1,,1987,,,,21/9/1987,,2015-07-18 11.52.56.jpg
Aramon noir,,513S1,,1988,,,,19/9/1988,,2015-07-18 11.52.56.jpg
Aramon noir,,513S2,,1979,,,,24/9/1979,,2015-07-18 11.52.56.jpg
Aramon noir,,513S2,,1981,,,,14/9/1981,,2015-07-18 11.52.56.jpg
